=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.09.18 17:17:23 =~=~=~=~=~=~=~=~=~=~=~=
dumping log in 3 seconds!:
57498275, 220, 129418, 140608, 137018, 57498216, 5.82
57498916, 220, 129418, 140608, 137018, 57498858, 5.85
57499531, 218, 129418, 140608, 137018, 57499476, 5.89
57500148, 241, 129418, 140608, 137018, 57500093, 5.92
57500763, 241, 129418, 140608, 137018, 57500708, 5.96
57501382, 231, 129418, 140608, 137018, 57501327, 6.00
57502000, 214, 129418, 140608, 137018, 57501946, 6.03
57502615, 214, 129418, 140608, 137018, 57502560, 6.07
57503234, 186, 129418, 140608, 137018, 57503180, 6.10
57503847, 186, 129418, 140608, 137018, 57503793, 6.13
57504466, 248, 129418, 140608, 137018, 57504412, 6.17
57505083, 249, 129418, 140608, 137018, 57505029, 6.21
57505697, 249, 129418, 140608, 137018, 57505643, 6.24
57506316, 209, 129418, 140608, 137018, 57506262, 6.28
57506985, 209, 129418, 140608, 137018, 57506913, 0.03
57507973, 188, 129418, 140608, 137018, 57507917, 0.08
57508609, 226, 129418, 140608, 137018, 57508557, 0.12
57509224, 241, 129418, 140608, 137018, 57509172, 0.16
57509835, 241, 129418, 140608, 137018, 57509782, 0.19
57510451, 239, 129418, 140608, 137018, 57510399, 0.23
57511063, 206, 129418, 140608, 137018, 57511010, 0.26
57511673, 206, 129418, 140608, 137018, 57511621, 0.30
57512288, 212, 129418, 140608, 137018, 57512235, 0.33
57512904, 212, 129418, 140608, 137018, 57512847, 0.37
57513515, 242, 129418, 140608, 137018, 57513463, 0.40
57514133, 233, 129418, 140608, 137018, 57514081, 0.44
57514744, 233, 129418, 140608, 137018, 57514691, 0.47
57515359, 218, 129418, 140608, 137018, 57515307, 0.51
57515974, 218, 129418, 140608, 137018, 57515921, 0.54
57516586, 208, 129418, 140608, 137018, 57516533, 0.58
57517229, 213, 129418, 140608, 137018, 57517175, 0.61
57518213, 223, 129418, 140608, 137018, 57518158, 0.67
57518847, 223, 129418, 140608, 137018, 57518795, 0.70
57519462, 228, 129418, 140608, 137018, 57519409, 0.74
57520075, 212, 129418, 140608, 137018, 57520023, 0.77
57520687, 213, 129418, 140608, 137018, 57520634, 0.81
57521302, 217, 129418, 140608, 137018, 57521249, 0.84
57521916, 217, 129418, 140608, 137018, 57521860, 0.88
57522527, 227, 129418, 140608, 137018, 57522474, 0.91
57523142, 229, 129418, 140608, 137018, 57523089, 0.95
57523752, 229, 129418, 140608, 137018, 57523699, 0.98
57524367, 210, 129418, 140608, 137018, 57524314, 1.02
57524982, 210, 129418, 140608, 137018, 57524929, 1.05
57525593, 205, 129418, 140608, 137018, 57525540, 1.09
57526207, 227, 129418, 140608, 137018, 57526154, 1.12
57526818, 227, 129418, 140608, 137018, 57526766, 1.16
57527431, 228, 129418, 140608, 137018, 57527379, 1.19
57528044, 228, 129418, 140608, 137018, 57527992, 1.23
57528656, 237, 129418, 140608, 137018, 57528603, 1.26
57529269, 226, 129418, 140608, 137018, 57529217, 1.30
57529883, 226, 129418, 140608, 137018, 57529827, 1.33
57530495, 221, 129418, 140608, 137018, 57530442, 1.37
57531108, 221, 129418, 140608, 137018, 57531055, 1.40
57531719, 238, 129418, 140608, 137018, 57531666, 1.44
57532335, 220, 129418, 140608, 137018, 57532282, 1.48
57532948, 220, 129418, 140608, 137018, 57532896, 1.51
57533559, 213, 129418, 140608, 137018, 57533506, 1.54
57534175, 213, 129418, 140608, 137018, 57534122, 1.58
57534785, 219, 129418, 140608, 137018, 57534733, 1.61
57535400, 226, 129418, 140608, 137018, 57535348, 1.65
57536016, 226, 129418, 140608, 137018, 57535963, 1.68
57536627, 232, 129418, 140608, 137018, 57536574, 1.72
57537632, 234, 129418, 140608, 137018, 57537577, 1.78
57538272, 218, 129418, 140608, 137018, 57538220, 1.82
57538888, 218, 129418, 140608, 137018, 57538831, 1.85
57539497, 199, 129418, 140608, 137018, 57539445, 1.88
57540113, 199, 129418, 140608, 137018, 57540061, 1.92
57540724, 246, 129418, 140608, 137018, 57540671, 1.95
57541340, 231, 129418, 140608, 137018, 57541287, 1.99
57541953, 231, 129418, 140608, 137018, 57541900, 2.02
57542565, 249, 129418, 140608, 137018, 57542512, 2.06
57543178, 249, 129418, 140608, 137018, 57543126, 2.10
57543790, 217, 129418, 140608, 137018, 57543738, 2.13
57544404, 229, 129418, 140608, 137018, 57544352, 2.17
57545018, 229, 129418, 140608, 137018, 57544966, 2.20
57545629, 236, 129418, 140608, 137018, 57545576, 2.24
57546244, 236, 129418, 140608, 137018, 57546192, 2.28
57546854, 225, 129418, 140608, 137018, 57546802, 2.31
57547871, 206, 129418, 140608, 137018, 57547812, 2.37
57548502, 226, 129418, 140608, 137018, 57548450, 2.40
57549115, 226, 129418, 140608, 137018, 57549063, 2.44
57549723, 229, 129418, 140608, 137018, 57549671, 2.47
57550338, 217, 129418, 140608, 137018, 57550285, 2.51
57550950, 217, 129418, 140608, 137018, 57550898, 2.54
57551560, 209, 129418, 140608, 137018, 57551507, 2.58
57552171, 209, 129418, 140608, 137018, 57552119, 2.61
57552781, 236, 129418, 140608, 137018, 57552729, 2.65
57553393, 217, 129418, 140608, 137018, 57553340, 2.68
57554034, 217, 129418, 140608, 137018, 57553980, 2.72
57554850, 224, 129418, 140608, 137018, 57554797, 2.76
57555474, 212, 129418, 140608, 137018, 57555421, 2.80
57556086, 212, 129418, 140608, 137018, 57556034, 2.83
57556695, 224, 129418, 140608, 137018, 57556643, 2.87
57557696, 234, 129418, 140608, 137018, 57557642, 2.93
57558336, 234, 129418, 140608, 137018, 57558284, 2.96
57558949, 227, 129418, 140608, 137018, 57558897, 3.00
57559557, 229, 129418, 140608, 137018, 57559505, 3.03
57560171, 229, 129418, 140608, 137018, 57560118, 3.07
57560780, 214, 129418, 140608, 137018, 57560727, 3.10
57561393, 214, 129418, 140608, 137018, 57561340, 3.14
57562008, 226, 129418, 140608, 137018, 57561954, 3.17
57562620, 213, 129418, 140608, 137018, 57562566, 3.21
57563237, 213, 129418, 140608, 137018, 57563183, 3.24
57563849, 208, 129418, 140608, 137018, 57563795, 3.28
57564466, 216, 129418, 140608, 137018, 57564412, 3.31
57565080, 216, 129418, 140608, 137018, 57565026, 3.34
57565693, 220, 129418, 140608, 137018, 57565639, 3.38
57566309, 220, 129418, 140608, 137018, 57566255, 3.41
57566926, 230, 129418, 140608, 137018, 57566872, 3.45
57567940, 226, 129418, 140608, 137018, 57567882, 3.51
57568576, 227, 129418, 140608, 137018, 57568522, 3.55
57569190, 227, 129418, 140608, 137018, 57569136, 3.58
57569803, 252, 129418, 140608, 137018, 57569749, 3.62
57570418, 252, 129418, 140608, 137018, 57570364, 3.65
57571036, 220, 129418, 140608, 137018, 57570982, 3.69
57571647, 219, 129418, 140608, 137018, 57571593, 3.73
57572264, 219, 129418, 140608, 137018, 57572210, 3.76
57572880, 209, 129418, 140608, 137018, 57572822, 3.79
57573493, 209, 129418, 140608, 137018, 57573439, 3.83
57574107, 231, 129418, 140608, 137018, 57574053, 3.86
57574723, 213, 129418, 140608, 137018, 57574669, 3.90
57575340, 213, 129418, 140608, 137018, 57575286, 3.93
57575959, 233, 129418, 140608, 137018, 57575905, 3.97
57576573, 206, 129418, 140608, 137018, 57576519, 4.00
57577583, 238, 129418, 140608, 137018, 57577526, 4.06
57578226, 238, 129418, 140608, 137018, 57578172, 4.10
57578843, 228, 129418, 140608, 137018, 57578789, 4.13
57579458, 228, 129418, 140608, 137018, 57579404, 4.17
57580078, 226, 129418, 140608, 137018, 57580024, 4.21
57580690, 209, 129418, 140608, 137018, 57580636, 4.24
57581310, 209, 129418, 140608, 137018, 57581255, 4.27
57581926, 244, 129418, 140608, 137018, 57581872, 4.31
57582543, 244, 129418, 140608, 137018, 57582489, 4.35
57583157, 220, 129418, 140608, 137018, 57583103, 4.38
57583774, 235, 129418, 140608, 137018, 57583720, 4.42
57584391, 235, 129418, 140608, 137018, 57584337, 4.45
57585011, 217, 129418, 140608, 137018, 57584957, 4.49
57585623, 236, 129418, 140608, 137018, 57585569, 4.53
57586244, 236, 129418, 140608, 137018, 57586190, 4.56
57586855, 212, 129418, 140608, 137018, 57586801, 4.60
57587872, 226, 129418, 140608, 137018, 57587811, 4.65
57588507, 226, 129418, 140608, 137018, 57588453, 4.69
57589128, 215, 129418, 140608, 137018, 57589073, 4.73
57589740, 243, 129418, 140608, 137018, 57589686, 4.76
57590360, 243, 129418, 140608, 137018, 57590305, 4.80
57590976, 232, 129418, 140608, 137018, 57590922, 4.84
57591591, 232, 129418, 140608, 137018, 57591537, 4.87
57592207, 221, 129418, 140608, 137018, 57592153, 4.91
57592823, 228, 129418, 140608, 137018, 57592769, 4.94
57593438, 228, 129418, 140608, 137018, 57593384, 4.98
57594056, 216, 129418, 140608, 137018, 57594002, 5.01
57594669, 216, 129418, 140608, 137018, 57594615, 5.05
57595288, 219, 129418, 140608, 137018, 57595234, 5.08
57595906, 219, 129418, 140608, 137018, 57595847, 5.12
57596523, 219, 129418, 140608, 137018, 57596469, 5.15
57597173, 230, 129418, 140608, 137018, 57597118, 5.19
57598165, 228, 129418, 140608, 137018, 57598107, 5.25
57598800, 195, 129418, 140608, 137018, 57598746, 5.28
57599420, 195, 129418, 140608, 137018, 57599366, 5.32
57600036, 226, 129418, 140608, 137018, 57599982, 5.35
57600653, 226, 129418, 140608, 137018, 57600599, 5.39
57601268, 235, 129418, 140608, 137018, 57601214, 5.42
